region_code,region,ward_code,ward,district_code,district,municipality_code,municipality,precinct,voters_eligible,ballots_given_out,voter_turnout_pct,voted_in_person,voted_in_person_pct,voted_by_mail,voted_by_mail_pct,ballots_valid,ballots_valid_pct,ballots_valid_tip,ballots_valid_pct_tip,ballots_preferential_tip,ballots_preferential_pct_tip,ballots_valid_sms,ballots_valid_pct_sms,ballots_preferential_sms,ballots_preferential_pct_sms,ballots_valid_olano,ballots_valid_pct_olano,ballots_preferential_olano,ballots_preferential_pct_olano,ballots_valid_kanik,ballots_valid_pct_kanik,ballots_preferential_kanik,ballots_preferential_pct_kanik,ballots_valid_sanca,ballots_valid_pct_sanca,ballots_preferential_sanca,ballots_preferential_pct_sanca,ballots_valid_kollar,ballots_valid_pct_kollar,ballots_preferential_kollar,ballots_preferential_pct_kollar,ballots_valid_szs,ballots_valid_pct_szs,ballots_preferential_szs,ballots_preferential_pct_szs,ballots_valid_spolocne,ballots_valid_pct_spolocne,ballots_preferential_spolocne,ballots_preferential_pct_spolocn,ballots_valid_mkda,ballots_valid_pct_mkda,ballots_preferential_mkda,ballots_preferential_pct_mkds,ballots_valid_vzdor,ballots_valid_pct_vzdor,ballots_preferential_vzdor,ballots_preferential_pct_vzdor,ballots_valid_most,ballots_valid_pct_most,ballots_preferential_most,ballots_preferential_pct_most,ballots_valid_sns,ballots_valid_pct_sns,ballots_preferential_sns,ballots_preferential_pct_sns,ballots_valid_odvaha,ballots_valid_pct_odvaha,ballots_preferential_odvaha,ballots_preferential_pct_odvaha,ballots_valid_kss,ballots_valid_pct_kss,ballots_preferential_kss,ballots_preferential_pct_kss,ballots_valid_sdku,ballots_valid_pct_sdku,ballots_preferential_sdku,ballots_preferential_pct_sdku,ballots_valid_smer,ballots_valid_pct_smer,ballots_preferential_smer,ballots_preferential_pct_smer,ballots_valid_kdh,ballots_valid_pct_kdh,ballots_preferential_kdh,ballots_preferential_pct_kdh,ballots_valid_skok,ballots_valid_pct_skok,ballots_preferential_skok,ballots_preferential_pct_skok,ballots_valid_lsns,ballots_valid_pct_lsns,ballots_preferential_lsns,ballots_preferential_pct_lsns,ballots_valid_siet,ballots_valid_pct_siet,ballots_preferential_siet,ballots_preferential_pct_siet,ballots_valid_smk,ballots_valid_pct_smk,ballots_preferential_smk,ballots_preferential_pct_smk,ballots_valid_pd,ballots_valid_pct_pd,ballots_preferential_pd,ballots_preferential_pct_pd,ballots_valid_sas,ballots_valid_pct_sas,ballots_preferential_sas,ballots_preferential_pct_sas
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508063,"Malacky","Malacky 08",1521,948,62.32,947,99.89,1,.1,936,98.73,3,.32,2,66.66,0,0,0,0,150,16.02,133,88.66,2,.21,1,50,0,0,0,0,98,10.47,74,75.51,3,.32,1,33.33,1,.1,1,100,0,0,0,0,1,.1,1,100,46,4.91,39,84.78,50,5.34,22,44,0,0,0,0,4,.42,2,50,3,.32,1,33.33,205,21.9,147,71.7,49,5.23,31,63.26,14,1.49,12,85.71,54,5.76,48,88.88,60,6.41,37,61.66,1,.1,1,100,0,0,0,0,192,20.51,151,78.64
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508063,"Malacky","Malacky 09",1324,876,66.16,872,99.54,3,.34,863,98.62,2,.23,0,0,1,.11,1,100,139,16.1,120,86.33,0,0,0,0,1,.11,0,0,85,9.84,68,80,7,.81,3,42.85,0,0,0,0,0,0,0,0,0,0,0,0,34,3.93,29,85.29,42,4.86,25,59.52,0,0,0,0,5,.57,2,40,2,.23,1,50,175,20.27,118,67.42,33,3.82,27,81.81,18,2.08,10,55.55,49,5.67,37,75.51,71,8.22,38,53.52,0,0,0,0,0,0,0,0,199,23.05,138,69.34
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508063,"Malacky","Malacky 10",1159,763,65.83,755,98.95,8,1.04,747,97.9,2,.26,2,100,1,.13,1,100,109,14.59,92,84.4,0,0,0,0,3,.4,1,33.33,65,8.7,49,75.38,8,1.07,4,50,0,0,0,0,0,0,0,0,1,.13,1,100,31,4.14,19,61.29,58,7.76,38,65.51,0,0,0,0,5,.66,3,60,4,.53,2,50,211,28.24,161,76.3,22,2.94,13,59.09,7,.93,5,71.42,64,8.56,51,79.68,40,5.35,30,75,0,0,0,0,2,.26,1,50,114,15.26,97,85.08
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508063,"Malacky","Malacky 11",1256,792,63.05,785,99.11,7,.88,790,99.74,2,.25,1,50,2,.25,2,100,108,13.67,95,87.96,0,0,0,0,2,.25,2,100,88,11.13,68,77.27,3,.37,2,66.66,0,0,0,0,0,0,0,0,1,.12,0,0,22,2.78,19,86.36,43,5.44,30,69.76,0,0,0,0,2,.25,1,50,4,.5,1,25,193,24.43,135,69.94,31,3.92,17,54.83,11,1.39,9,81.81,45,5.69,36,80,42,5.31,24,57.14,0,0,0,0,3,.37,1,33.33,188,23.79,139,73.93
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508063,"Malacky","Malacky 12",1272,758,59.59,756,99.73,2,.26,755,99.6,3,.39,3,100,0,0,0,0,92,12.18,64,69.56,1,.13,0,0,0,0,0,0,80,10.59,64,80,9,1.19,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,17,2.25,11,64.7,50,6.62,33,66,2,.26,2,100,4,.52,4,100,1,.13,0,0,179,23.7,132,73.74,22,2.91,17,77.27,5,.66,1,20,62,8.21,48,77.41,49,6.49,29,59.18,0,0,0,0,2,.26,2,100,177,23.44,131,74.01
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504556,"Male Levare","Male Levare 01",1002,498,49.7,497,99.79,0,0,486,97.78,0,0,0,0,0,0,0,0,71,14.6,57,80.28,0,0,0,0,2,.41,1,50,37,7.61,28,75.67,2,.41,2,100,0,0,0,0,0,0,0,0,0,0,0,0,10,2.05,8,80,33,6.79,18,54.54,0,0,0,0,8,1.64,4,50,3,.61,2,66.66,167,34.36,123,73.65,19,3.9,13,68.42,3,.61,3,100,48,9.87,32,66.66,20,4.11,15,75,0,0,0,0,0,0,0,0,63,12.96,44,69.84
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508080,"Marianka","Marianka 01",1397,1109,79.38,1099,99.09,10,.9,1103,99.45,3,.27,2,66.66,0,0,0,0,206,18.67,181,87.86,0,0,0,0,2,.18,0,0,81,7.34,73,90.12,9,.81,6,66.66,0,0,0,0,0,0,0,0,1,.09,1,100,52,4.71,46,88.46,70,6.34,44,62.85,2,.18,2,100,2,.18,1,50,5,.45,2,40,185,16.77,146,78.91,60,5.43,53,88.33,7,.63,5,71.42,34,3.08,28,82.35,73,6.61,41,56.16,0,0,0,0,1,.09,0,0,310,28.1,216,69.67
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508161,"Pernek","Pernek 01",724,450,62.15,450,100,0,0,440,97.77,1,.22,1,100,3,.68,3,100,81,18.4,81,100,0,0,0,0,1,.22,1,100,37,8.4,37,100,2,.45,2,100,0,0,0,0,0,0,0,0,1,.22,0,0,15,3.4,15,100,26,5.9,26,100,0,0,0,0,5,1.13,5,100,8,1.81,8,100,161,36.59,161,100,10,2.27,10,100,8,1.81,8,100,33,7.5,33,100,20,4.54,20,100,0,0,0,0,0,0,0,0,28,6.36,28,100
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504629,"Plavecke Podhradie","Plavecke Podhradie 01",564,357,63.29,357,100,0,0,354,99.15,3,.84,1,33.33,0,0,0,0,48,13.55,37,77.08,0,0,0,0,0,0,0,0,24,6.77,17,70.83,1,.28,1,100,0,0,0,0,0,0,0,0,0,0,0,0,17,4.8,14,82.35,22,6.21,11,50,1,.28,1,100,2,.56,1,50,19,5.36,17,89.47,80,22.59,63,78.75,26,7.34,20,76.92,7,1.97,4,57.14,22,6.21,16,72.72,53,14.97,34,64.15,0,0,0,0,0,0,0,0,29,8.19,20,68.96
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504637,"Plavecky Mikulas","Plavecky Mikulas 01",622,402,64.63,402,100,0,0,396,98.5,4,1.01,0,0,2,.5,1,50,53,13.38,46,86.79,0,0,0,0,0,0,0,0,29,7.32,16,55.17,1,.25,1,100,0,0,0,0,0,0,0,0,1,.25,1,100,3,.75,3,100,29,7.32,17,58.62,0,0,0,0,2,.5,0,0,2,.5,2,100,138,34.84,83,60.14,21,5.3,13,61.9,4,1.01,2,50,54,13.63,48,88.88,11,2.77,7,63.63,1,.25,0,0,0,0,0,0,41,10.35,33,80.48
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508195,"Plavecky Stvrtok","Plavecky Stvrtok 01",938,569,60.66,569,100,0,0,564,99.12,5,.88,4,80,0,0,0,0,78,13.82,53,67.94,0,0,0,0,0,0,0,0,50,8.86,35,70,2,.35,1,50,0,0,0,0,0,0,0,0,0,0,0,0,12,2.12,9,75,37,6.56,28,75.67,0,0,0,0,2,.35,1,50,2,.35,2,100,169,29.96,136,80.47,21,3.72,13,61.9,6,1.06,4,66.66,42,7.44,33,78.57,40,7.09,20,50,0,0,0,0,1,.17,1,100,97,17.19,68,70.1
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508195,"Plavecky Stvrtok","Plavecky Stvrtok 02",991,427,43.08,425,99.53,2,.46,409,95.78,2,.48,1,50,0,0,0,0,37,9.04,32,86.48,0,0,0,0,3,.73,3,100,40,9.77,33,82.5,2,.48,0,0,0,0,0,0,0,0,0,0,1,.24,1,100,15,3.66,9,60,28,6.84,21,75,1,.24,1,100,2,.48,2,100,0,0,0,0,137,33.49,112,81.75,18,4.4,12,66.66,5,1.22,4,80,27,6.6,24,88.88,17,4.15,10,58.82,0,0,0,0,0,0,0,0,74,18.09,60,81.08
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504769,"Rohoznik","Rohoznik 01",909,483,53.13,482,99.79,1,.2,474,98.13,0,0,0,0,1,.21,1,100,52,10.97,40,76.92,1,.21,0,0,1,.21,1,100,38,8.01,26,68.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.89,7,77.77,61,12.86,35,57.37,0,0,0,0,5,1.05,5,100,2,.42,2,100,139,29.32,101,72.66,37,7.8,18,48.64,1,.21,1,100,52,10.97,41,78.84,18,3.79,8,44.44,0,0,0,0,0,0,0,0,57,12.02,32,56.14
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504769,"Rohoznik","Rohoznik 02",994,588,59.15,580,98.63,8,1.36,579,98.46,2,.34,2,100,0,0,0,0,62,10.7,54,87.09,0,0,0,0,6,1.03,4,66.66,62,10.7,50,80.64,2,.34,2,100,0,0,0,0,0,0,0,0,1,.17,1,100,13,2.24,11,84.61,59,10.18,37,62.71,2,.34,2,100,3,.51,1,33.33,1,.17,1,100,169,29.18,119,70.41,20,3.45,7,35,10,1.72,7,70,61,10.53,48,78.68,46,7.94,26,56.52,0,0,0,0,1,.17,1,100,59,10.18,36,61.01
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504769,"Rohoznik","Rohoznik 03",928,519,55.92,519,100,0,0,506,97.49,3,.59,2,66.66,2,.39,2,100,55,10.86,34,61.81,1,.19,0,0,0,0,0,0,72,14.22,59,81.94,3,.59,1,33.33,1,.19,0,0,0,0,0,0,0,0,0,0,8,1.58,7,87.5,39,7.7,28,71.79,1,.19,0,0,0,0,0,0,2,.39,1,50,112,22.13,90,80.35,18,3.55,15,83.33,4,.79,2,50,70,13.83,53,75.71,37,7.31,20,54.05,0,0,0,0,0,0,0,0,78,15.41,52,66.66
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504858,"Solosnica","Solosnica 01",1316,825,62.68,822,99.63,3,.36,801,97.09,2,.24,0,0,1,.12,1,100,95,11.86,76,80,0,0,0,0,2,.24,1,50,66,8.23,44,66.66,3,.37,2,66.66,2,.24,0,0,0,0,0,0,1,.12,1,100,28,3.49,21,75,73,9.11,48,65.75,1,.12,1,100,3,.37,1,33.33,8,.99,7,87.5,250,31.21,177,70.8,55,6.86,42,76.36,6,.74,2,33.33,67,8.36,54,80.59,43,5.36,25,58.13,0,0,0,0,0,0,0,0,95,11.86,54,56.84
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504874,"Studienka","Studienka 01",1438,841,58.48,837,99.52,4,.47,832,98.92,2,.24,1,50,8,.96,5,62.5,112,13.46,93,83.03,0,0,0,0,2,.24,2,100,66,7.93,54,81.81,13,1.56,9,69.23,0,0,0,0,1,.12,1,100,1,.12,1,100,24,2.88,18,75,53,6.37,35,66.03,0,0,0,0,3,.36,1,33.33,3,.36,3,100,292,35.09,208,71.23,36,4.32,23,63.88,7,.84,7,100,68,8.17,56,82.35,39,4.68,22,56.41,0,0,0,0,3,.36,2,66.66,99,11.89,69,69.69
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508233,"Stupava","Stupava 01",1178,649,55.09,649,100,0,0,642,98.92,2,.31,2,100,1,.15,1,100,106,16.51,89,83.96,0,0,0,0,0,0,0,0,89,13.86,74,83.14,6,.93,5,83.33,0,0,0,0,0,0,0,0,1,.15,1,100,24,3.73,20,83.33,31,4.82,27,87.09,0,0,0,0,2,.31,0,0,10,1.55,8,80,120,18.69,85,70.83,26,4.04,22,84.61,8,1.24,6,75,52,8.09,43,82.69,42,6.54,29,69.04,0,0,0,0,0,0,0,0,122,19,101,82.78
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508233,"Stupava","Stupava 02",1100,761,69.18,757,99.47,2,.26,752,99.07,2,.26,0,0,1,.13,0,0,114,15.15,99,86.84,4,.53,4,100,3,.39,3,100,59,7.84,51,86.44,8,1.06,5,62.5,0,0,0,0,0,0,0,0,1,.13,1,100,42,5.58,40,95.23,46,6.11,26,56.52,1,.13,1,100,1,.13,0,0,8,1.06,6,75,116,15.42,81,69.82,31,4.12,28,90.32,3,.39,3,100,26,3.45,25,96.15,51,6.78,35,68.62,0,0,0,0,1,.13,1,100,234,31.11,180,76.92
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508233,"Stupava","Stupava 03",934,664,71.09,662,99.69,2,.3,661,99.54,1,.15,1,100,1,.15,0,0,105,15.88,97,92.38,1,.15,0,0,4,.6,1,25,42,6.35,34,80.95,7,1.05,4,57.14,0,0,0,0,0,0,0,0,0,0,0,0,44,6.65,33,75,36,5.44,23,63.88,0,0,0,0,2,.3,1,50,0,0,0,0,87,13.16,56,64.36,29,4.38,21,72.41,7,1.05,4,57.14,24,3.63,20,83.33,51,7.71,34,66.66,1,.15,0,0,0,0,0,0,219,33.13,171,78.08
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508233,"Stupava","Stupava 04",1079,682,63.2,679,99.56,3,.43,681,99.85,0,0,0,0,0,0,0,0,105,15.41,89,84.76,0,0,0,0,0,0,0,0,63,9.25,47,74.6,11,1.61,3,27.27,0,0,0,0,0,0,0,0,1,.14,1,100,41,6.02,33,80.48,53,7.78,38,71.69,0,0,0,0,6,.88,5,83.33,4,.58,2,50,156,22.9,94,60.25,11,1.61,11,100,7,1.02,4,57.14,45,6.6,33,73.33,31,4.55,12,38.7,0,0,0,0,2,.29,1,50,145,21.29,106,73.1
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508233,"Stupava","Stupava 05",1359,955,70.27,953,99.79,2,.2,951,99.58,2,.21,2,100,0,0,0,0,144,15.14,120,83.33,0,0,0,0,1,.1,1,100,86,9.04,62,72.09,5,.52,2,40,1,.1,0,0,0,0,0,0,2,.21,1,50,44,4.62,35,79.54,68,7.15,37,54.41,2,.21,2,100,5,.52,4,80,7,.73,2,28.57,177,18.61,142,80.22,26,2.73,18,69.23,12,1.26,9,75,62,6.51,49,79.03,47,4.94,35,74.46,0,0,0,0,1,.1,1,100,259,27.23,215,83.01
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508233,"Stupava","Stupava 06",1051,751,71.45,750,99.86,1,.13,745,99.2,1,.13,0,0,0,0,0,0,125,16.77,115,92,0,0,0,0,0,0,0,0,34,4.56,28,82.35,8,1.07,1,12.5,0,0,0,0,0,0,0,0,1,.13,1,100,44,5.9,37,84.09,49,6.57,35,71.42,0,0,0,0,5,.67,3,60,6,.8,4,66.66,132,17.71,97,73.48,35,4.69,29,82.85,12,1.61,10,83.33,39,5.23,30,76.92,58,7.78,36,62.06,0,0,0,0,2,.26,2,100,194,26.04,155,79.89
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508233,"Stupava","Stupava 07",942,620,65.81,618,99.67,2,.32,618,99.67,0,0,0,0,1,.16,1,100,96,15.53,77,80.2,1,.16,0,0,0,0,0,0,51,8.25,38,74.5,3,.48,1,33.33,1,.16,0,0,0,0,0,0,0,0,0,0,45,7.28,31,68.88,23,3.72,12,52.17,3,.48,2,66.66,1,.16,0,0,3,.48,2,66.66,126,20.38,84,66.66,28,4.53,19,67.85,4,.64,2,50,49,7.92,38,77.55,53,8.57,41,77.35,1,.16,1,100,2,.32,1,50,127,20.55,93,73.22
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508233,"Stupava","Stupava 08",936,704,75.21,703,99.85,1,.14,698,99.14,2,.28,0,0,3,.42,3,100,131,18.76,119,90.83,0,0,0,0,0,0,0,0,69,9.88,50,72.46,4,.57,1,25,0,0,0,0,0,0,0,0,1,.14,0,0,34,4.87,29,85.29,31,4.44,17,54.83,4,.57,3,75,3,.42,2,66.66,9,1.28,7,77.77,106,15.18,78,73.58,49,7.02,23,46.93,11,1.57,8,72.72,49,7.02,31,63.26,27,3.86,19,70.37,0,0,0,0,0,0,0,0,165,23.63,117,70.9
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508241,"Suchohrad","Suchohrad 01",597,332,55.61,331,99.69,0,0,327,98.79,7,2.14,7,100,1,.3,0,0,39,11.92,26,66.66,0,0,0,0,1,.3,1,100,44,13.45,37,84.09,7,2.14,5,71.42,0,0,0,0,0,0,0,0,0,0,0,0,12,3.66,9,75,15,4.58,8,53.33,1,.3,0,0,2,.61,1,50,1,.3,0,0,108,33.02,71,65.74,11,3.36,6,54.54,5,1.52,3,60,11,3.36,8,72.72,14,4.28,7,50,0,0,0,0,1,.3,0,0,47,14.37,38,80.85
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504947,"Velke Levare","Velke Levare 01",988,507,51.31,504,99.4,2,.39,491,97.03,1,.2,0,0,1,.2,1,100,58,11.81,45,77.58,0,0,0,0,1,.2,0,0,44,8.96,33,75,1,.2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,13,2.64,10,76.92,30,6.1,21,70,0,0,0,0,2,.4,0,0,1,.2,1,100,183,37.27,135,73.77,38,7.73,22,57.89,3,.61,3,100,42,8.55,36,85.71,26,5.29,18,69.23,0,0,0,0,0,0,0,0,47,9.57,29,61.7
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504947,"Velke Levare","Velke Levare 02",1040,578,55.57,575,99.48,3,.51,565,97.75,2,.35,1,50,2,.35,0,0,61,10.79,51,83.6,1,.17,1,100,3,.53,1,33.33,67,11.85,57,85.07,6,1.06,5,83.33,0,0,0,0,0,0,0,0,0,0,0,0,9,1.59,4,44.44,33,5.84,21,63.63,0,0,0,0,0,0,0,0,1,.17,1,100,183,32.38,149,81.42,22,3.89,11,50,11,1.94,10,90.9,61,10.79,53,86.88,40,7.07,18,45,0,0,0,0,0,0,0,0,63,11.15,47,74.6
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504947,"Velke Levare","Velke Levare 03",977,521,53.32,521,100,0,0,515,98.84,4,.77,3,75,0,0,0,0,59,11.45,49,83.05,0,0,0,0,1,.19,0,0,60,11.65,45,75,7,1.35,4,57.14,0,0,0,0,0,0,0,0,0,0,0,0,8,1.55,7,87.5,34,6.6,18,52.94,0,0,0,0,3,.58,1,33.33,3,.58,1,33.33,170,33,124,72.94,9,1.74,7,77.77,0,0,0,0,51,9.9,34,66.66,25,4.85,14,56,1,.19,1,100,0,0,0,0,80,15.53,61,76.25
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508349,"Vysoka pri Morave","Vysoka pri Morave 01",925,487,52.64,485,99.58,2,.41,479,98.35,2,.41,2,100,0,0,0,0,65,13.56,48,73.84,0,0,0,0,0,0,0,0,66,13.77,51,77.27,4,.83,2,50,0,0,0,0,0,0,0,0,0,0,0,0,11,2.29,8,72.72,38,7.93,24,63.15,0,0,0,0,3,.62,2,66.66,1,.2,0,0,160,33.4,123,76.87,8,1.67,7,87.5,7,1.46,4,57.14,30,6.26,27,90,18,3.75,10,55.55,1,.2,1,100,1,.2,0,0,64,13.36,44,68.75
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508349,"Vysoka pri Morave","Vysoka pri Morave 02",859,530,61.69,529,99.81,1,.18,525,99.05,3,.57,3,100,0,0,0,0,76,14.47,61,80.26,0,0,0,0,0,0,0,0,61,11.61,55,90.16,3,.57,1,33.33,0,0,0,0,0,0,0,0,2,.38,0,0,14,2.66,12,85.71,32,6.09,25,78.12,0,0,0,0,4,.76,2,50,1,.19,1,100,188,35.8,148,78.72,11,2.09,7,63.63,4,.76,4,100,22,4.19,20,90.9,16,3.04,12,75,0,0,0,0,1,.19,1,100,87,16.57,73,83.9
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",500267,"Zahorie (vojensky obvod)","Zahorie (vojensky obvod) 01",144,78,54.16,76,97.43,2,2.56,77,98.71,2,2.59,0,0,0,0,0,0,13,16.88,10,76.92,0,0,0,0,0,0,0,0,2,2.59,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.59,2,100,5,6.49,3,60,0,0,0,0,5,6.49,4,80,0,0,0,0,18,23.37,11,61.11,1,1.29,0,0,0,0,0,0,18,23.37,11,61.11,3,3.89,2,66.66,0,0,0,0,0,0,0,0,8,10.38,5,62.5
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508365,"Zahorska Ves","Zahorska Ves 01",1478,647,43.77,643,99.38,4,.61,627,96.9,0,0,0,0,1,.15,0,0,68,10.84,63,92.64,0,0,0,0,4,.63,4,100,72,11.48,64,88.88,6,.95,4,66.66,0,0,0,0,0,0,0,0,2,.31,1,50,18,2.87,16,88.88,32,5.1,22,68.75,1,.15,1,100,1,.15,0,0,3,.47,1,33.33,242,38.59,193,79.75,17,2.71,8,47.05,4,.63,2,50,55,8.77,52,94.54,25,3.98,20,80,0,0,0,0,4,.63,3,75,72,11.48,59,81.94
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504980,"Zavod","Zavod 01",1161,621,53.48,617,99.35,2,.32,607,98.06,2,.32,1,50,0,0,0,0,60,9.88,47,78.33,0,0,0,0,0,0,0,0,52,8.56,36,69.23,5,.82,4,80,0,0,0,0,0,0,0,0,2,.32,1,50,11,1.81,7,63.63,61,10.04,46,75.4,2,.32,1,50,5,.82,2,40,3,.49,2,66.66,258,42.5,202,78.29,29,4.77,23,79.31,3,.49,3,100,52,8.56,40,76.92,21,3.45,13,61.9,0,0,0,0,0,0,0,0,41,6.75,32,78.04
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",504980,"Zavod","Zavod 02",1174,593,50.51,591,99.66,2,.33,588,99.15,2,.34,0,0,1,.17,0,0,63,10.71,51,80.95,0,0,0,0,1,.17,1,100,105,17.85,84,80,6,1.02,1,16.66,0,0,0,0,0,0,0,0,2,.34,0,0,8,1.36,7,87.5,43,7.31,24,55.81,0,0,0,0,2,.34,1,50,2,.34,1,50,203,34.52,158,77.83,25,4.25,17,68,5,.85,2,40,55,9.35,42,76.36,17,2.89,10,58.82,0,0,0,0,0,0,0,0,48,8.16,35,72.91
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508381,"Zohor","Zohor 01",1476,860,58.26,857,99.65,3,.34,842,97.9,4,.47,3,75,0,0,0,0,141,16.74,114,80.85,1,.11,1,100,6,.71,5,83.33,71,8.43,56,78.87,14,1.66,9,64.28,0,0,0,0,1,.11,1,100,1,.11,0,0,25,2.96,22,88,55,6.53,30,54.54,1,.11,1,100,0,0,0,0,3,.35,3,100,186,22.09,134,72.04,44,5.22,33,75,10,1.18,6,60,48,5.7,34,70.83,66,7.83,42,63.63,0,0,0,0,4,.47,4,100,161,19.12,120,74.53
1,"Bratislavsky kraj",102,"Malacky",106,"Malacky",508381,"Zohor","Zohor 02",1264,789,62.42,788,99.87,1,.12,781,98.98,4,.51,2,50,1,.12,0,0,127,16.26,101,79.52,1,.12,1,100,1,.12,1,100,61,7.81,50,81.96,3,.38,1,33.33,1,.12,0,0,0,0,0,0,0,0,0,0,22,2.81,19,86.36,56,7.17,33,58.92,1,.12,1,100,0,0,0,0,7,.89,5,71.42,267,34.18,193,72.28,40,5.12,25,62.5,5,.64,2,40,49,6.27,35,71.42,48,6.14,24,50,0,0,0,0,2,.25,2,100,85,10.88,57,67.05
1,"Bratislavsky kraj",103,"Pezinok",107,"Pezinok",507806,"Bahon","Bahon 01",1433,929,64.82,928,99.89,1,.1,908,97.73,1,.11,0,0,1,.11,0,0,114,12.55,98,85.96,1,.11,0,0,0,0,0,0,87,9.58,61,70.11,9,.99,4,44.44,2,.22,0,0,0,0,0,0,0,0,0,0,19,2.09,13,68.42,60,6.6,25,41.66,1,.11,0,0,4,.44,2,50,4,.44,3,75,254,27.97,151,59.44,82,9.03,60,73.17,7,.77,5,71.42,66,7.26,46,69.69,40,4.4,19,47.5,0,0,0,0,0,0,0,0,156,17.18,121,77.56
1,"Bratislavsky kraj",103,"Pezinok",107,"Pezinok",507849,"Budmerice","Budmerice 01",997,667,66.9,664,99.55,3,.44,660,98.95,5,.75,4,80,2,.3,2,100,88,13.33,54,61.36,0,0,0,0,0,0,0,0,61,9.24,45,73.77,4,.6,2,50,0,0,0,0,0,0,0,0,1,.15,1,100,16,2.42,10,62.5,50,7.57,34,68,0,0,0,0,6,.9,5,83.33,3,.45,2,66.66,189,28.63,144,76.19,23,3.48,16,69.56,18,2.72,9,50,72,10.9,56,77.77,27,4.09,11,40.74,0,0,0,0,1,.15,1,100,94,14.24,68,72.34
1,"Bratislavsky kraj",103,"Pezinok",107,"Pezinok",507849,"Budmerice","Budmerice 02",986,681,69.06,677,99.41,4,.58,671,98.53,2,.29,2,100,3,.44,1,33.33,101,15.05,89,88.11,1,.14,1,100,2,.29,2,100,65,9.68,54,83.07,8,1.19,6,75,0,0,0,0,0,0,0,0,0,0,0,0,20,2.98,17,85,52,7.74,29,55.76,1,.14,0,0,0,0,0,0,7,1.04,6,85.71,176,26.22,128,72.72,27,4.02,20,74.07,8,1.19,6,75,66,9.83,49,74.24,39,5.81,22,56.41,0,0,0,0,3,.44,2,66.66,90,13.41,61,67.77
1,"Bratislavsky kraj",103,"Pezinok",107,"Pezinok",507857,"Casta","Casta 01",940,650,69.14,647,99.53,3,.46,635,97.69,2,.31,2,100,2,.31,2,100,75,11.81,75,100,1,.15,1,100,0,0,0,0,102,16.06,102,100,7,1.1,7,100,1,.15,1,100,1,.15,1,100,2,.31,2,100,21,3.3,21,100,54,8.5,54,100,2,.31,2,100,14,2.2,3,21.42,4,.62,4,100,164,25.82,164,100,34,5.35,34,100,6,.94,6,100,38,5.98,38,100,24,3.77,24,100,0,0,0,0,0,0,0,0,81,12.75,81,100
